day,subject,trial,s2,c1,c2,r,stim1_l,stim1_r,stim2_l,stim2_r,stake
1,3lblrz5z03,86.0,1,2,2,1.0,1,2,1,2,5
1,3lblrz5z03,86.0,1,2,2,0.0,1,2,2,1,1
1,3lblrz5z03,87.0,1,2,1,0.0,2,1,1,2,1
1,3lblrz5z03,87.0,1,1,2,5.0,2,1,2,1,5
1,3lblrz5z03,88.0,1,2,2,0.0,2,1,1,2,1
1,3lblrz5z03,88.0,2,2,1,5.0,2,1,2,1,5
1,3lblrz5z03,89.0,2,2,1,0.0,1,2,1,2,5
1,3lblrz5z03,89.0,1,2,2,1.0,2,1,1,2,1
1,3lblrz5z03,90.0,2,2,1,0.0,1,2,2,1,5
1,3lblrz5z03,90.0,1,1,2,0.0,2,1,2,1,1
1,3lblrz5z03,91.0,1,1,1,0.0,2,1,2,1,1
1,3lblrz5z03,91.0,2,1,1,0.0,2,1,1,2,5
1,3lblrz5z03,92.0,2,2,1,5.0,1,2,2,1,5
1,3lblrz5z03,92.0,1,1,2,0.0,1,2,2,1,1
1,3lblrz5z03,93.0,1,1,2,1.0,2,1,1,2,1
1,3lblrz5z03,93.0,1,1,2,0.0,2,1,2,1,5
1,3lblrz5z03,94.0,2,1,1,1.0,2,1,1,2,5
1,3lblrz5z03,94.0,1,1,1,5.0,2,1,2,1,1
1,3lblrz5z03,95.0,2,1,2,5.0,2,1,2,1,5
1,3lblrz5z03,95.0,2,1,1,0.0,2,1,1,2,1
1,3lblrz5z03,96.0,1,1,2,0.0,2,1,1,2,1
1,3lblrz5z03,96.0,1,2,1,0.0,1,2,1,2,5
1,3lblrz5z03,97.0,1,2,1,5.0,1,2,2,1,5
1,3lblrz5z03,97.0,1,2,1,1.0,1,2,1,2,1
1,3lblrz5z03,98.0,1,1,2,5.0,2,1,2,1,1
1,3lblrz5z03,98.0,2,2,1,0.0,1,2,2,1,5
1,3lblrz5z03,99.0,2,2,1,0.0,1,2,2,1,5
1,3lblrz5z03,99.0,2,2,2,0.0,1,2,2,1,1
1,3lblrz5z03,100.0,1,1,2,5.0,2,1,2,1,5
1,3lblrz5z03,100.0,2,1,2,0.0,2,1,1,2,1
1,47oph8yt03,1.0,1,1,1,0.0,1,2,1,2,1
1,47oph8yt03,1.0,1,1,2,0.0,2,1,1,2,5
1,47oph8yt03,2.0,1,2,2,5.0,1,2,2,1,5
1,47oph8yt03,2.0,2,1,1,0.0,1,2,1,2,1
1,47oph8yt03,3.0,1,1,1,0.0,2,1,2,1,5
1,47oph8yt03,3.0,1,2,2,5.0,1,2,2,1,1
1,47oph8yt03,4.0,1,1,2,1.0,1,2,1,2,1
1,47oph8yt03,4.0,1,2,1,5.0,2,1,2,1,5
1,47oph8yt03,5.0,1,1,1,1.0,2,1,1,2,5
1,47oph8yt03,5.0,1,1,1,1.0,1,2,1,2,1
1,47oph8yt03,6.0,2,2,1,0.0,1,2,2,1,5
1,47oph8yt03,6.0,2,2,2,5.0,1,2,2,1,1
1,47oph8yt03,7.0,1,1,1,5.0,1,2,2,1,5
1,47oph8yt03,7.0,2,2,2,1.0,1,2,1,2,1
1,47oph8yt03,8.0,2,2,1,1.0,2,1,1,2,5
1,47oph8yt03,8.0,1,1,2,0.0,2,1,1,2,1
1,47oph8yt03,9.0,2,2,1,1.0,2,1,1,2,1
1,47oph8yt03,9.0,1,2,2,1.0,1,2,1,2,5
1,47oph8yt03,10.0,1,1,1,1.0,2,1,1,2,5
1,47oph8yt03,10.0,1,2,2,0.0,2,1,2,1,1
1,47oph8yt03,11.0,1,1,1,0.0,2,1,2,1,1
1,47oph8yt03,11.0,2,2,2,0.0,1,2,1,2,5
1,47oph8yt03,12.0,1,2,1,0.0,2,1,1,2,5
1,47oph8yt03,12.0,2,2,2,5.0,2,1,2,1,1
1,47oph8yt03,13.0,1,2,1,5.0,1,2,2,1,1
1,47oph8yt03,13.0,1,1,2,1.0,2,1,1,2,5
1,47oph8yt03,14.0,2,1,2,5.0,1,2,2,1,5
1,47oph8yt03,14.0,1,2,1,0.0,2,1,2,1,1
1,47oph8yt03,15.0,1,2,1,0.0,1,2,2,1,1
1,47oph8yt03,15.0,2,2,1,1.0,1,2,1,2,5
1,47oph8yt03,16.0,2,1,1,1.0,1,2,1,2,5
1,47oph8yt03,16.0,2,1,2,5.0,1,2,2,1,1
1,47oph8yt03,17.0,1,1,1,0.0,2,1,2,1,5
1,47oph8yt03,17.0,1,1,2,0.0,2,1,1,2,1
1,47oph8yt03,18.0,2,2,2,5.0,2,1,2,1,1
1,47oph8yt03,18.0,1,1,1,0.0,1,2,1,2,5
1,47oph8yt03,19.0,1,2,2,1.0,1,2,1,2,1
1,47oph8yt03,19.0,1,1,1,5.0,2,1,2,1,5
1,47oph8yt03,20.0,1,1,2,5.0,1,2,2,1,1
1,47oph8yt03,20.0,2,2,2,1.0,2,1,1,2,5
1,47oph8yt03,21.0,2,2,1,0.0,1,2,2,1,1
1,47oph8yt03,21.0,2,2,2,5.0,1,2,2,1,5
1,47oph8yt03,22.0,1,2,2,5.0,2,1,2,1,5
1,47oph8yt03,22.0,1,2,1,0.0,2,1,2,1,1
1,47oph8yt03,23.0,1,1,2,0.0,2,1,1,2,1
1,47oph8yt03,23.0,2,1,2,0.0,2,1,1,2,5
1,47oph8yt03,24.0,2,1,2,5.0,1,2,2,1,1
1,47oph8yt03,24.0,2,1,1,1.0,1,2,1,2,5
1,47oph8yt03,25.0,1,2,2,1.0,1,2,1,2,1
1,47oph8yt03,25.0,1,1,1,0.0,2,1,2,1,5
1,47oph8yt03,26.0,1,2,1,0.0,2,1,1,2,5
1,47oph8yt03,26.0,2,1,2,1.0,1,2,1,2,1
1,47oph8yt03,27.0,2,1,1,5.0,2,1,2,1,5
1,47oph8yt03,27.0,2,1,2,1.0,2,1,1,2,1
1,47oph8yt03,28.0,1,2,2,5.0,2,1,2,1,1
1,47oph8yt03,28.0,1,1,2,1.0,1,2,1,2,5
1,47oph8yt03,29.0,2,1,1,0.0,2,1,2,1,5
1,47oph8yt03,29.0,1,2,1,0.0,1,2,1,2,1
1,47oph8yt03,30.0,1,1,1,1.0,1,2,1,2,1
1,47oph8yt03,30.0,1,1,1,0.0,1,2,2,1,5
1,47oph8yt03,31.0,1,1,1,0.0,2,1,2,1,1
1,47oph8yt03,31.0,2,1,1,0.0,2,1,1,2,5
1,47oph8yt03,32.0,2,2,2,5.0,2,1,2,1,5
1,47oph8yt03,32.0,2,2,2,1.0,2,1,1,2,1
1,47oph8yt03,33.0,2,2,2,0.0,1,2,1,2,5
1,47oph8yt03,33.0,1,1,2,5.0,2,1,2,1,1
1,47oph8yt03,34.0,1,1,1,0.0,2,1,2,1,5
1,47oph8yt03,34.0,1,1,2,5.0,2,1,2,1,1
1,47oph8yt03,35.0,2,2,2,5.0,2,1,2,1,1
1,47oph8yt03,35.0,1,1,2,5.0,1,2,2,1,5
1,47oph8yt03,36.0,1,1,2,0.0,2,1,1,2,1
1,47oph8yt03,36.0,2,2,1,5.0,1,2,2,1,5
1,47oph8yt03,37.0,2,2,2,5.0,2,1,2,1,5
1,47oph8yt03,37.0,1,1,2,5.0,1,2,2,1,1
1,47oph8yt03,38.0,2,2,2,1.0,1,2,1,2,5
1,47oph8yt03,38.0,2,1,1,5.0,2,1,2,1,1
1,47oph8yt03,39.0,1,2,1,1.0,2,1,1,2,1
1,47oph8yt03,39.0,2,1,1,1.0,1,2,1,2,5
1,47oph8yt03,40.0,1,1,2,1.0,1,2,1,2,5
1,47oph8yt03,40.0,2,2,1,5.0,1,2,2,1,1
1,47oph8yt03,41.0,1,1,1,0.0,1,2,1,2,5
1,47oph8yt03,41.0,2,2,2,5.0,2,1,2,1,1
1,47oph8yt03,42.0,1,2,2,1.0,1,2,1,2,5
1,47oph8yt03,42.0,1,2,1,0.0,1,2,2,1,1
1,47oph8yt03,43.0,1,1,1,0.0,1,2,1,2,5
1,47oph8yt03,43.0,1,2,2,0.0,2,1,2,1,1
1,47oph8yt03,44.0,2,2,1,5.0,1,2,2,1,5
1,47oph8yt03,44.0,1,1,2,0.0,2,1,1,2,1
1,47oph8yt03,45.0,2,2,1,1.0,2,1,1,2,5
1,47oph8yt03,45.0,1,1,1,0.0,1,2,1,2,1
1,47oph8yt03,46.0,1,2,1,0.0,1,2,2,1,1
1,47oph8yt03,46.0,2,1,2,0.0,2,1,1,2,5
1,47oph8yt03,47.0,2,1,1,1.0,1,2,1,2,5
1,47oph8yt03,47.0,1,2,1,0.0,2,1,1,2,1
1,47oph8yt03,48.0,1,2,1,0.0,1,2,2,1,5
1,47oph8yt03,48.0,2,1,2,0.0,2,1,1,2,1
1,47oph8yt03,49.0,2,1,2,5.0,1,2,2,1,1
1,47oph8yt03,49.0,1,1,2,0.0,1,2,2,1,5
1,47oph8yt03,50.0,1,2,1,0.0,1,2,2,1,5
1,47oph8yt03,50.0,2,2,1,0.0,1,2,2,1,1
1,47oph8yt03,51.0,2,2,1,0.0,2,1,1,2,1
1,47oph8yt03,51.0,1,1,1,1.0,1,2,1,2,5
1,47oph8yt03,52.0,1,2,1,0.0,1,2,2,1,5
1,47oph8yt03,52.0,2,2,1,0.0,1,2,2,1,1
1,47oph8yt03,53.0,2,2,1,0.0,2,1,1,2,5
1,47oph8yt03,53.0,2,2,2,0.0,2,1,2,1,1
1,47oph8yt03,54.0,2,2,1,0.0,1,2,2,1,5
1,47oph8yt03,54.0,2,2,2,0.0,1,2,1,2,1
1,47oph8yt03,55.0,2,1,1,0.0,1,2,1,2,1
1,47oph8yt03,55.0,1,1,2,5.0,1,2,2,1,5
1,47oph8yt03,56.0,1,2,2,1.0,1,2,1,2,5
1,47oph8yt03,56.0,1,1,2,1.0,2,1,1,2,1
1,47oph8yt03,57.0,2,2,1,1.0,2,1,1,2,1
1,47oph8yt03,57.0,1,1,1,1.0,1,2,1,2,5
1,47oph8yt03,58.0,1,1,1,0.0,2,1,2,1,1
1,47oph8yt03,58.0,2,2,2,0.0,2,1,1,2,5
1,47oph8yt03,59.0,1,1,1,0.0,1,2,2,1,5
1,47oph8yt03,59.0,2,1,2,0.0,2,1,1,2,1
1,47oph8yt03,60.0,1,1,1,0.0,1,2,1,2,5
1,47oph8yt03,60.0,2,1,1,0.0,1,2,2,1,1
1,47oph8yt03,61.0,1,2,2,1.0,1,2,1,2,1
1,47oph8yt03,61.0,2,1,1,5.0,2,1,2,1,5
1,47oph8yt03,62.0,1,2,1,0.0,2,1,1,2,1
1,47oph8yt03,62.0,1,1,1,0.0,1,2,2,1,5
1,47oph8yt03,63.0,2,1,1,0.0,2,1,2,1,1
1,47oph8yt03,63.0,2,1,1,0.0,2,1,1,2,5
1,47oph8yt03,64.0,2,1,2,5.0,1,2,2,1,5
1,47oph8yt03,64.0,1,1,2,1.0,1,2,1,2,1
1,47oph8yt03,65.0,1,1,1,0.0,2,1,2,1,1
1,47oph8yt03,65.0,1,1,2,0.0,2,1,2,1,5
1,47oph8yt03,66.0,1,2,2,0.0,2,1,2,1,1
1,47oph8yt03,66.0,2,2,2,0.0,2,1,2,1,5
1,47oph8yt03,67.0,2,2,2,5.0,2,1,2,1,1
1,47oph8yt03,67.0,2,2,2,0.0,1,2,1,2,5
1,47oph8yt03,68.0,1,1,1,0.0,2,1,2,1,1
1,47oph8yt03,68.0,2,2,1,0.0,2,1,1,2,5
1,47oph8yt03,69.0,2,2,2,5.0,2,1,2,1,1
1,47oph8yt03,69.0,1,1,2,1.0,2,1,1,2,5
1,47oph8yt03,70.0,1,1,2,0.0,2,1,1,2,1
1,47oph8yt03,70.0,1,2,2,5.0,2,1,2,1,5
1,47oph8yt03,71.0,1,1,1,5.0,2,1,2,1,5
1,47oph8yt03,71.0,2,2,2,1.0,1,2,1,2,1
1,47oph8yt03,72.0,2,2,2,5.0,2,1,2,1,1
1,47oph8yt03,72.0,1,1,1,1.0,1,2,1,2,5
1,47oph8yt03,73.0,1,1,1,0.0,2,1,2,1,5
1,47oph8yt03,73.0,2,2,1,5.0,1,2,2,1,1
1,47oph8yt03,74.0,1,1,1,0.0,1,2,1,2,1
1,47oph8yt03,74.0,1,1,1,0.0,1,2,1,2,5
1,47oph8yt03,75.0,2,1,2,1.0,1,2,1,2,1
1,47oph8yt03,75.0,2,2,1,0.0,1,2,2,1,5
1,47oph8yt03,76.0,1,1,2,5.0,1,2,2,1,5
1,47oph8yt03,76.0,1,2,1,0.0,2,1,1,2,1
1,47oph8yt03,77.0,2,2,1,5.0,1,2,2,1,5
1,47oph8yt03,77.0,2,1,2,1.0,2,1,1,2,1
1,47oph8yt03,78.0,1,2,2,1.0,1,2,1,2,5
1,47oph8yt03,78.0,2,2,1,1.0,1,2,1,2,1
1,47oph8yt03,79.0,2,2,1,0.0,2,1,1,2,1
1,47oph8yt03,79.0,2,2,2,1.0,1,2,1,2,5
1,47oph8yt03,80.0,2,2,1,0.0,2,1,1,2,5
1,47oph8yt03,80.0,2,2,1,0.0,2,1,1,2,1
1,47oph8yt03,81.0,1,1,2,1.0,2,1,1,2,1
1,47oph8yt03,81.0,1,1,2,1.0,2,1,1,2,5
1,47oph8yt03,82.0,1,1,1,1.0,1,2,1,2,1
1,47oph8yt03,82.0,2,2,1,0.0,2,1,2,1,5
1,47oph8yt03,83.0,2,2,1,0.0,1,2,2,1,5
1,47oph8yt03,83.0,1,1,2,5.0,1,2,2,1,1
1,47oph8yt03,84.0,2,1,2,5.0,1,2,2,1,1
1,47oph8yt03,84.0,1,1,2,0.0,1,2,2,1,5
1,47oph8yt03,85.0,2,1,2,1.0,2,1,1,2,1
1,47oph8yt03,85.0,1,1,1,0.0,2,1,2,1,5
1,47oph8yt03,86.0,1,1,2,0.0,1,2,2,1,5
1,47oph8yt03,86.0,1,1,1,0.0,1,2,1,2,1
1,47oph8yt03,87.0,2,2,2,0.0,2,1,2,1,5
1,47oph8yt03,87.0,1,2,1,1.0,2,1,1,2,1
1,47oph8yt03,88.0,1,2,2,0.0,2,1,2,1,5
1,47oph8yt03,88.0,2,2,2,5.0,2,1,2,1,1
1,47oph8yt03,89.0,2,2,2,0.0,2,1,2,1,5
1,47oph8yt03,89.0,1,1,1,0.0,1,2,1,2,1
1,47oph8yt03,90.0,2,2,2,5.0,2,1,2,1,1
1,47oph8yt03,90.0,1,2,1,1.0,2,1,1,2,5
1,47oph8yt03,91.0,2,1,1,1.0,1,2,1,2,5
1,47oph8yt03,91.0,1,1,2,1.0,2,1,1,2,1
1,47oph8yt03,92.0,1,1,2,1.0,2,1,1,2,1
1,47oph8yt03,92.0,1,1,1,0.0,2,1,2,1,5
1,47oph8yt03,93.0,2,2,1,5.0,1,2,2,1,1
1,47oph8yt03,93.0,2,2,1,5.0,1,2,2,1,5
1,47oph8yt03,94.0,1,1,1,0.0,2,1,2,1,1
1,47oph8yt03,94.0,1,2,2,1.0,1,2,1,2,5
1,47oph8yt03,95.0,1,1,1,0.0,2,1,2,1,5
1,47oph8yt03,95.0,2,2,1,0.0,1,2,2,1,1
1,47oph8yt03,96.0,2,2,2,1.0,1,2,1,2,5
1,47oph8yt03,96.0,1,2,1,5.0,1,2,2,1,1
1,47oph8yt03,97.0,1,1,2,1.0,2,1,1,2,5
1,47oph8yt03,97.0,1,2,2,1.0,1,2,1,2,1
1,47oph8yt03,98.0,1,1,1,5.0,2,1,2,1,5
1,47oph8yt03,98.0,1,1,2,0.0,2,1,1,2,1
1,47oph8yt03,99.0,2,2,1,0.0,1,2,2,1,1
1,47oph8yt03,99.0,2,1,2,1.0,2,1,1,2,5
1,47oph8yt03,100.0,1,1,1,1.0,1,2,1,2,5
1,47oph8yt03,100.0,1,2,2,5.0,2,1,2,1,1
1,bubzznlc03,1.0,1,2,2,0.0,1,2,1,2,5
1,bubzznlc03,1.0,1,1,1,0.0,2,1,1,2,1
1,bubzznlc03,2.0,1,1,2,0.0,2,1,1,2,1
1,bubzznlc03,2.0,2,2,2,0.0,1,2,2,1,5
1,bubzznlc03,3.0,1,1,1,0.0,2,1,1,2,5
1,bubzznlc03,3.0,1,1,1,0.0,1,2,2,1,1
1,bubzznlc03,4.0,2,1,2,1.0,2,1,1,2,5
1,bubzznlc03,4.0,1,1,1,1.0,1,2,1,2,1
1,bubzznlc03,5.0,2,2,1,5.0,1,2,2,1,1
1,bubzznlc03,5.0,2,2,1,5.0,1,2,2,1,5
1,bubzznlc03,6.0,2,2,1,0.0,1,2,2,1,1
1,bubzznlc03,6.0,1,1,1,0.0,2,1,1,2,5
1,bubzznlc03,7.0,2,2,2,0.0,1,2,1,2,1
1,bubzznlc03,7.0,1,2,1,5.0,1,2,2,1,5
1,bubzznlc03,8.0,1,1,2,5.0,2,1,2,1,5
1,bubzznlc03,8.0,2,1,2,5.0,2,1,2,1,1
1,bubzznlc03,9.0,1,1,2,0.0,2,1,2,1,1
1,bubzznlc03,9.0,1,2,1,0.0,1,2,1,2,5
1,bubzznlc03,10.0,1,1,1,5.0,2,1,2,1,1
1,bubzznlc03,10.0,1,1,1,5.0,2,1,2,1,5
1,bubzznlc03,11.0,2,1,2,0.0,2,1,1,2,1
1,bubzznlc03,11.0,1,1,1,5.0,2,1,2,1,5
1,bubzznlc03,12.0,2,2,2,0.0,1,2,2,1,5
1,bubzznlc03,12.0,2,2,2,1.0,1,2,1,2,1
1,bubzznlc03,13.0,1,2,1,1.0,1,2,1,2,1
1,bubzznlc03,13.0,2,1,2,1.0,2,1,1,2,5
1,bubzznlc03,14.0,1,1,1,5.0,2,1,2,1,1
1,bubzznlc03,14.0,1,2,2,5.0,2,1,2,1,5
1,bubzznlc03,15.0,2,2,2,5.0,1,2,2,1,5
1,bubzznlc03,15.0,2,2,2,0.0,1,2,1,2,1
1,bubzznlc03,16.0,1,1,1,5.0,1,2,2,1,1
1,bubzznlc03,16.0,1,1,2,0.0,2,1,1,2,5
1,bubzznlc03,17.0,2,2,1,0.0,2,1,1,2,1
1,bubzznlc03,17.0,2,2,1,0.0,1,2,2,1,5
1,bubzznlc03,18.0,2,2,1,1.0,2,1,1,2,5
1,bubzznlc03,18.0,1,1,1,1.0,2,1,1,2,1
1,bubzznlc03,19.0,2,2,2,0.0,1,2,1,2,5
1,bubzznlc03,19.0,1,2,2,0.0,2,1,2,1,1
1,bubzznlc03,20.0,2,1,1,0.0,2,1,2,1,5
1,bubzznlc03,20.0,1,1,1,1.0,2,1,1,2,1
1,bubzznlc03,21.0,1,1,1,5.0,1,2,2,1,1
1,bubzznlc03,21.0,1,1,1,1.0,1,2,1,2,5
1,bubzznlc03,22.0,1,1,1,1.0,1,2,1,2,1
1,bubzznlc03,22.0,1,1,2,0.0,2,1,2,1,5
1,bubzznlc03,23.0,1,1,1,0.0,1,2,1,2,5
1,bubzznlc03,23.0,2,1,1,0.0,2,1,1,2,1
1,bubzznlc03,24.0,2,2,1,5.0,1,2,2,1,1
1,bubzznlc03,24.0,1,1,2,5.0,2,1,2,1,5
1,bubzznlc03,25.0,1,1,2,0.0,2,1,1,2,1
1,bubzznlc03,25.0,1,1,1,5.0,2,1,2,1,5
1,bubzznlc03,26.0,2,2,2,5.0,1,2,2,1,1
1,bubzznlc03,26.0,1,1,1,5.0,2,1,2,1,5
1,bubzznlc03,27.0,2,1,2,1.0,2,1,1,2,5
1,bubzznlc03,27.0,1,1,2,0.0,2,1,1,2,1
1,bubzznlc03,28.0,2,2,2,5.0,1,2,2,1,1
1,bubzznlc03,28.0,1,1,1,1.0,2,1,1,2,5
1,bubzznlc03,29.0,1,2,2,5.0,1,2,2,1,5
1,bubzznlc03,29.0,1,1,1,0.0,2,1,1,2,1
1,bubzznlc03,30.0,2,1,1,0.0,2,1,2,1,1
1,bubzznlc03,30.0,2,2,2,1.0,1,2,1,2,5
1,bubzznlc03,31.0,2,2,2,1.0,1,2,1,2,1
1,bubzznlc03,31.0,1,1,2,0.0,2,1,1,2,5
1,bubzznlc03,32.0,1,1,1,1.0,2,1,1,2,1
1,bubzznlc03,32.0,1,1,1,1.0,2,1,1,2,5
1,bubzznlc03,33.0,2,1,1,5.0,2,1,2,1,5
1,bubzznlc03,33.0,2,1,1,0.0,2,1,1,2,1
1,bubzznlc03,34.0,2,2,1,5.0,1,2,2,1,5
1,bubzznlc03,34.0,2,2,2,5.0,1,2,2,1,1
1,bubzznlc03,35.0,1,1,1,1.0,2,1,1,2,5
1,bubzznlc03,35.0,1,2,1,1.0,1,2,1,2,1
1,bubzznlc03,36.0,2,1,1,0.0,1,2,1,2,1
1,bubzznlc03,36.0,1,1,1,0.0,2,1,1,2,5
1,bubzznlc03,37.0,1,2,2,0.0,1,2,1,2,1
1,bubzznlc03,37.0,2,1,2,5.0,2,1,2,1,5
1,bubzznlc03,38.0,1,1,2,5.0,2,1,2,1,5
1,bubzznlc03,38.0,1,1,1,0.0,1,2,2,1,1
1,bubzznlc03,39.0,1,1,2,1.0,1,2,1,2,5
1,bubzznlc03,39.0,1,1,1,5.0,2,1,2,1,1
1,bubzznlc03,40.0,1,1,1,1.0,1,2,1,2,1
1,bubzznlc03,40.0,1,1,,-1.0,1,2,2,1,5
1,bubzznlc03,41.0,2,2,2,1.0,1,2,1,2,5
1,bubzznlc03,41.0,2,2,2,5.0,1,2,2,1,1
1,bubzznlc03,42.0,1,1,2,0.0,2,1,1,2,5
1,bubzznlc03,42.0,1,1,1,5.0,2,1,2,1,1
1,bubzznlc03,43.0,1,1,2,5.0,2,1,2,1,5
1,bubzznlc03,43.0,1,2,1,5.0,1,2,2,1,1
1,bubzznlc03,44.0,1,1,2,0.0,1,2,1,2,5
1,bubzznlc03,44.0,2,1,2,5.0,2,1,2,1,1
1,bubzznlc03,45.0,1,1,1,1.0,2,1,1,2,1
1,bubzznlc03,45.0,2,2,1,0.0,1,2,1,2,5
1,bubzznlc03,46.0,2,2,1,0.0,1,2,2,1,5
1,bubzznlc03,46.0,2,2,1,1.0,2,1,1,2,1
1,bubzznlc03,47.0,2,1,2,1.0,2,1,1,2,1
1,bubzznlc03,47.0,1,1,1,0.0,2,1,2,1,5
1,bubzznlc03,48.0,1,1,2,0.0,1,2,2,1,5
1,bubzznlc03,48.0,1,1,1,5.0,2,1,2,1,1
1,bubzznlc03,49.0,2,2,1,1.0,1,2,1,2,5
1,bubzznlc03,49.0,2,1,1,5.0,2,1,2,1,1
1,bubzznlc03,50.0,1,1,1,1.0,2,1,1,2,1
1,bubzznlc03,50.0,1,1,1,0.0,2,1,2,1,5
1,bubzznlc03,51.0,1,1,1,0.0,2,1,2,1,1
1,bubzznlc03,51.0,2,2,2,5.0,1,2,2,1,5
1,bubzznlc03,52.0,1,1,1,0.0,2,1,2,1,5
1,bubzznlc03,52.0,1,1,2,0.0,2,1,1,2,1
1,bubzznlc03,53.0,1,1,2,5.0,2,1,2,1,5
1,bubzznlc03,53.0,1,1,2,5.0,2,1,2,1,1
1,bubzznlc03,54.0,1,1,1,0.0,2,1,1,2,5
1,bubzznlc03,54.0,1,1,1,0.0,2,1,2,1,1
1,bubzznlc03,55.0,1,1,2,0.0,2,1,2,1,1
1,bubzznlc03,55.0,1,2,1,0.0,1,2,1,2,5
1,bubzznlc03,56.0,1,1,2,5.0,2,1,2,1,1
1,bubzznlc03,56.0,1,1,2,0.0,2,1,1,2,5
1,bubzznlc03,57.0,1,1,2,0.0,2,1,1,2,1
1,bubzznlc03,57.0,2,1,1,0.0,2,1,1,2,5
1,bubzznlc03,58.0,1,1,2,0.0,2,1,1,2,5
1,bubzznlc03,58.0,2,2,2,5.0,1,2,2,1,1
1,bubzznlc03,59.0,2,1,2,0.0,2,1,2,1,5
1,bubzznlc03,59.0,2,2,2,0.0,1,2,1,2,1
1,bubzznlc03,60.0,1,1,2,5.0,2,1,2,1,5
1,bubzznlc03,60.0,2,1,2,0.0,2,1,2,1,1
1,bubzznlc03,61.0,2,2,2,0.0,1,2,1,2,5
1,bubzznlc03,61.0,2,1,2,0.0,1,2,1,2,1
1,bubzznlc03,62.0,2,2,1,5.0,1,2,2,1,1
1,bubzznlc03,62.0,1,1,1,5.0,2,1,2,1,5
1,bubzznlc03,63.0,2,2,2,1.0,1,2,1,2,1
1,bubzznlc03,63.0,1,2,2,0.0,1,2,1,2,5
1,bubzznlc03,64.0,1,1,2,0.0,2,1,1,2,5
1,bubzznlc03,64.0,1,1,2,0.0,2,1,1,2,1
1,bubzznlc03,65.0,1,1,1,1.0,2,1,1,2,5
1,bubzznlc03,65.0,2,1,1,1.0,2,1,1,2,1
1,bubzznlc03,66.0,2,2,1,1.0,1,2,1,2,1
1,bubzznlc03,66.0,2,1,2,5.0,2,1,2,1,5
1,bubzznlc03,67.0,1,1,1,1.0,2,1,1,2,5
1,bubzznlc03,67.0,2,2,2,1.0,1,2,1,2,1
1,bubzznlc03,68.0,2,2,2,5.0,2,1,2,1,5
1,bubzznlc03,68.0,1,1,2,1.0,2,1,1,2,1
1,bubzznlc03,69.0,2,2,1,5.0,1,2,2,1,5
1,bubzznlc03,69.0,2,2,2,1.0,1,2,1,2,1
1,bubzznlc03,70.0,2,1,1,1.0,1,2,1,2,1
1,bubzznlc03,70.0,2,1,2,0.0,2,1,2,1,5
1,bubzznlc03,71.0,1,1,2,5.0,2,1,2,1,1
1,bubzznlc03,71.0,1,1,2,5.0,2,1,2,1,5
1,bubzznlc03,72.0,2,1,2,1.0,2,1,1,2,5
1,bubzznlc03,72.0,2,1,1,0.0,2,1,2,1,1
1,bubzznlc03,73.0,2,2,2,5.0,1,2,2,1,5
1,bubzznlc03,73.0,1,2,2,0.0,1,2,1,2,1
1,bubzznlc03,74.0,1,1,1,5.0,2,1,2,1,5
1,bubzznlc03,74.0,2,2,2,5.0,1,2,2,1,1
1,bubzznlc03,75.0,2,2,2,0.0,1,2,1,2,1
1,bubzznlc03,75.0,1,2,1,5.0,1,2,2,1,5
1,bubzznlc03,76.0,1,1,1,0.0,2,1,1,2,5
1,bubzznlc03,76.0,1,1,1,0.0,2,1,2,1,1
1,bubzznlc03,77.0,2,1,2,5.0,2,1,2,1,1
1,bubzznlc03,77.0,2,2,1,0.0,1,2,2,1,5
1,bubzznlc03,78.0,2,2,2,5.0,1,2,2,1,1
1,bubzznlc03,78.0,2,2,1,0.0,1,2,2,1,5
1,bubzznlc03,79.0,2,1,1,1.0,2,1,1,2,5
1,bubzznlc03,79.0,2,2,1,5.0,1,2,2,1,1
1,bubzznlc03,80.0,2,2,2,0.0,2,1,1,2,5
1,bubzznlc03,80.0,2,1,2,0.0,2,1,1,2,1
1,bubzznlc03,81.0,2,2,2,5.0,1,2,2,1,5
1,bubzznlc03,81.0,2,2,1,1.0,1,2,1,2,1
1,bubzznlc03,82.0,1,1,1,5.0,2,1,2,1,5
1,bubzznlc03,82.0,1,1,1,0.0,2,1,1,2,1
1,bubzznlc03,83.0,1,2,1,5.0,1,2,2,1,5
1,bubzznlc03,83.0,1,1,1,5.0,2,1,2,1,1
1,bubzznlc03,84.0,1,1,1,5.0,2,1,2,1,1
1,bubzznlc03,84.0,2,2,2,5.0,1,2,2,1,5
1,bubzznlc03,85.0,1,1,1,5.0,2,1,2,1,5
1,bubzznlc03,85.0,1,1,1,1.0,2,1,1,2,1
1,bubzznlc03,86.0,2,2,1,0.0,1,2,1,2,5
1,bubzznlc03,86.0,1,2,1,1.0,1,2,1,2,1
1,bubzznlc03,87.0,2,2,1,1.0,1,2,1,2,1
1,bubzznlc03,87.0,1,1,1,1.0,2,1,1,2,5
1,bubzznlc03,88.0,2,2,2,0.0,1,2,2,1,1
1,bubzznlc03,88.0,2,2,1,0.0,1,2,2,1,5
1,bubzznlc03,89.0,2,1,2,5.0,2,1,2,1,1
1,bubzznlc03,89.0,1,1,1,0.0,2,1,1,2,5
1,bubzznlc03,90.0,2,2,2,0.0,1,2,1,2,5
