day,subject,trial,s1,s2,c,r,stim_l,stim_m,stim_r,stake
2,e4khl3b302,99.0,4,5.0,6,0.0,6,5,4,5
2,e4khl3b302,100.0,2,2.0,4,9.0,3,,4,1
2,e4khl3b302,100.0,4,5.0,6,0.0,6,4,5,5
2,y2sr0c9702,1.0,1,1.0,1,0.0,2,,1,1
2,y2sr0c9702,1.0,3,4.0,2,6.0,3,2,1,5
2,y2sr0c9702,2.0,4,4.0,5,2.0,5,4,6,5
2,y2sr0c9702,2.0,1,1.0,1,0.0,2,,1,1
2,y2sr0c9702,3.0,1,2.0,2,3.0,2,,1,1
2,y2sr0c9702,3.0,3,4.0,2,1.0,1,3,2,5
2,y2sr0c9702,4.0,1,1.0,1,0.0,2,,1,1
2,y2sr0c9702,4.0,3,3.0,1,9.0,3,1,2,5
2,y2sr0c9702,5.0,2,2.0,4,0.0,4,,3,1
2,y2sr0c9702,5.0,4,5.0,6,0.0,5,4,6,5
2,y2sr0c9702,6.0,1,1.0,1,1.0,2,,1,1
2,y2sr0c9702,6.0,4,3.0,4,9.0,5,4,6,5
2,y2sr0c9702,7.0,2,1.0,3,2.0,4,,3,1
2,y2sr0c9702,7.0,4,3.0,4,9.0,5,4,6,5
2,y2sr0c9702,8.0,2,2.0,4,1.0,3,,4,1
2,y2sr0c9702,8.0,4,3.0,4,7.0,6,4,5,5
2,y2sr0c9702,9.0,3,5.0,3,0.0,1,3,2,5
2,y2sr0c9702,9.0,2,1.0,3,0.0,4,,3,1
2,y2sr0c9702,10.0,4,5.0,6,0.0,4,5,6,5
2,y2sr0c9702,10.0,1,2.0,2,0.0,2,,1,1
2,y2sr0c9702,11.0,3,4.0,2,3.0,1,2,3,5
2,y2sr0c9702,11.0,1,2.0,2,0.0,2,,1,1
2,y2sr0c9702,12.0,2,1.0,3,0.0,4,,3,1
2,y2sr0c9702,12.0,3,4.0,2,3.0,3,2,1,5
2,y2sr0c9702,13.0,4,3.0,4,6.0,5,4,6,5
2,y2sr0c9702,13.0,2,1.0,3,0.0,3,,4,1
2,y2sr0c9702,14.0,2,2.0,4,0.0,3,,4,1
2,y2sr0c9702,14.0,4,3.0,4,9.0,6,4,5,5
2,y2sr0c9702,15.0,4,5.0,6,0.0,4,6,5,5
2,y2sr0c9702,15.0,2,2.0,4,2.0,4,,3,1
2,y2sr0c9702,16.0,3,3.0,1,5.0,3,1,2,5
2,y2sr0c9702,16.0,2,1.0,3,3.0,3,,4,1
2,y2sr0c9702,17.0,3,4.0,2,0.0,1,2,3,5
2,y2sr0c9702,17.0,2,2.0,4,2.0,4,,3,1
2,y2sr0c9702,18.0,3,3.0,1,2.0,2,1,3,5
2,y2sr0c9702,18.0,1,1.0,1,0.0,2,,1,1
2,y2sr0c9702,19.0,3,4.0,2,0.0,1,2,3,5
2,y2sr0c9702,19.0,1,1.0,1,0.0,1,,2,1
2,y2sr0c9702,20.0,1,1.0,1,0.0,2,,1,1
2,y2sr0c9702,20.0,4,4.0,5,0.0,4,5,6,5
2,y2sr0c9702,21.0,2,2.0,4,0.0,4,,3,1
2,y2sr0c9702,21.0,4,4.0,5,0.0,6,5,4,5
2,y2sr0c9702,22.0,3,5.0,3,7.0,1,2,3,5
2,y2sr0c9702,22.0,1,1.0,1,3.0,2,,1,1
2,y2sr0c9702,23.0,3,3.0,1,5.0,3,2,1,5
2,y2sr0c9702,23.0,1,1.0,1,2.0,1,,2,1
2,y2sr0c9702,24.0,4,5.0,6,8.0,5,4,6,5
2,y2sr0c9702,24.0,2,2.0,4,2.0,4,,3,1
2,y2sr0c9702,25.0,4,5.0,6,9.0,4,5,6,5
2,y2sr0c9702,25.0,2,2.0,4,4.0,4,,3,1
2,y2sr0c9702,26.0,4,3.0,4,8.0,5,6,4,5
2,y2sr0c9702,26.0,1,1.0,1,4.0,2,,1,1
2,y2sr0c9702,27.0,3,5.0,3,8.0,2,1,3,5
2,y2sr0c9702,27.0,2,2.0,4,3.0,4,,3,1
2,y2sr0c9702,28.0,4,3.0,4,9.0,6,5,4,5
2,y2sr0c9702,28.0,2,1.0,3,6.0,4,,3,1
2,y2sr0c9702,29.0,4,5.0,6,7.0,4,5,6,5
2,y2sr0c9702,29.0,1,1.0,1,8.0,1,,2,1
2,y2sr0c9702,30.0,2,1.0,3,9.0,3,,4,1
2,y2sr0c9702,30.0,3,4.0,2,9.0,3,1,2,5
2,y2sr0c9702,31.0,4,3.0,4,8.0,5,6,4,5
2,y2sr0c9702,31.0,1,2.0,2,4.0,2,,1,1
2,y2sr0c9702,32.0,4,3.0,4,5.0,6,5,4,5
2,y2sr0c9702,32.0,2,2.0,4,0.0,4,,3,1
2,y2sr0c9702,33.0,4,4.0,5,6.0,4,6,5,5
2,y2sr0c9702,33.0,1,1.0,1,1.0,2,,1,1
2,y2sr0c9702,34.0,1,1.0,1,5.0,2,,1,1
2,y2sr0c9702,34.0,3,5.0,3,5.0,1,2,3,5
2,y2sr0c9702,35.0,2,2.0,4,0.0,4,,3,1
2,y2sr0c9702,35.0,3,4.0,2,5.0,1,3,2,5
2,y2sr0c9702,36.0,2,2.0,4,2.0,3,,4,1
2,y2sr0c9702,36.0,4,4.0,5,5.0,4,6,5,5
2,y2sr0c9702,37.0,1,2.0,2,3.0,1,,2,1
2,y2sr0c9702,37.0,4,3.0,4,4.0,6,5,4,5
2,y2sr0c9702,38.0,4,3.0,4,4.0,6,5,4,5
2,y2sr0c9702,38.0,1,2.0,2,3.0,1,,2,1
2,y2sr0c9702,39.0,2,2.0,4,6.0,3,,4,1
2,y2sr0c9702,39.0,4,3.0,4,4.0,6,5,4,5
2,y2sr0c9702,40.0,3,3.0,1,4.0,3,2,1,5
2,y2sr0c9702,40.0,1,2.0,2,6.0,1,,2,1
2,y2sr0c9702,41.0,3,5.0,3,3.0,1,2,3,5
2,y2sr0c9702,41.0,2,2.0,4,4.0,3,,4,1
2,y2sr0c9702,42.0,1,2.0,2,8.0,1,,2,1
2,y2sr0c9702,42.0,3,4.0,2,0.0,3,2,1,5
2,y2sr0c9702,43.0,4,3.0,4,2.0,6,5,4,5
2,y2sr0c9702,43.0,1,2.0,2,9.0,1,,2,1
2,y2sr0c9702,44.0,2,2.0,4,9.0,3,,4,1
2,y2sr0c9702,44.0,4,3.0,4,0.0,6,5,4,5
2,y2sr0c9702,45.0,4,5.0,6,0.0,6,4,5,5
2,y2sr0c9702,45.0,2,2.0,4,8.0,3,,4,1
2,y2sr0c9702,46.0,3,5.0,3,0.0,1,3,2,5
2,y2sr0c9702,46.0,1,1.0,1,1.0,2,,1,1
2,y2sr0c9702,47.0,4,5.0,6,0.0,6,4,5,5
2,y2sr0c9702,47.0,1,1.0,1,0.0,1,,2,1
2,y2sr0c9702,48.0,2,2.0,4,9.0,3,,4,1
2,y2sr0c9702,48.0,3,3.0,1,0.0,3,2,1,5
2,y2sr0c9702,49.0,1,2.0,2,9.0,1,,2,1
2,y2sr0c9702,49.0,4,3.0,4,0.0,5,4,6,5
2,y2sr0c9702,50.0,1,1.0,1,0.0,2,,1,1
2,y2sr0c9702,50.0,4,5.0,6,0.0,6,5,4,5
2,y2sr0c9702,51.0,3,5.0,3,0.0,1,2,3,5
2,y2sr0c9702,51.0,2,2.0,4,5.0,4,,3,1
2,y2sr0c9702,52.0,2,2.0,4,5.0,4,,3,1
2,y2sr0c9702,52.0,3,5.0,3,0.0,2,1,3,5
2,y2sr0c9702,53.0,4,5.0,6,0.0,5,6,4,5
2,y2sr0c9702,53.0,1,1.0,1,0.0,2,,1,1
2,y2sr0c9702,54.0,1,1.0,1,0.0,1,,2,1
2,y2sr0c9702,54.0,3,5.0,3,0.0,2,1,3,5
2,y2sr0c9702,55.0,1,1.0,1,1.0,2,,1,1
2,y2sr0c9702,55.0,4,3.0,4,2.0,6,5,4,5
2,y2sr0c9702,56.0,2,2.0,4,3.0,3,,4,1
2,y2sr0c9702,56.0,4,3.0,4,2.0,5,6,4,5
2,y2sr0c9702,57.0,4,5.0,6,0.0,6,5,4,5
2,y2sr0c9702,57.0,2,1.0,3,0.0,4,,3,1
2,y2sr0c9702,58.0,3,5.0,3,0.0,1,2,3,5
2,y2sr0c9702,58.0,1,1.0,1,0.0,1,,2,1
2,y2sr0c9702,59.0,4,3.0,4,2.0,6,4,5,5
2,y2sr0c9702,59.0,2,2.0,4,5.0,3,,4,1
2,y2sr0c9702,60.0,2,1.0,3,0.0,4,,3,1
2,y2sr0c9702,60.0,3,4.0,2,9.0,3,2,1,5
2,y2sr0c9702,61.0,4,3.0,4,5.0,5,4,6,5
2,y2sr0c9702,61.0,2,1.0,3,0.0,4,,3,1
2,y2sr0c9702,62.0,2,1.0,3,0.0,3,,4,1
2,y2sr0c9702,62.0,4,3.0,4,7.0,5,4,6,5
2,y2sr0c9702,63.0,2,2.0,4,3.0,3,,4,1
2,y2sr0c9702,63.0,3,4.0,2,7.0,1,2,3,5
2,y2sr0c9702,64.0,1,2.0,2,7.0,1,,2,1
2,y2sr0c9702,64.0,3,3.0,1,8.0,3,1,2,5
2,y2sr0c9702,65.0,3,3.0,1,9.0,3,1,2,5
2,y2sr0c9702,65.0,2,1.0,3,0.0,4,,3,1
2,y2sr0c9702,66.0,3,4.0,2,9.0,3,2,1,5
2,y2sr0c9702,66.0,2,1.0,3,0.0,4,,3,1
2,y2sr0c9702,67.0,2,2.0,4,5.0,3,,4,1
2,y2sr0c9702,67.0,4,5.0,6,4.0,4,6,5,5
2,y2sr0c9702,68.0,3,5.0,3,5.0,1,3,2,5
2,y2sr0c9702,68.0,1,2.0,2,7.0,1,,2,1
2,y2sr0c9702,69.0,1,2.0,2,6.0,1,,2,1
2,y2sr0c9702,69.0,3,4.0,2,7.0,3,2,1,5
2,y2sr0c9702,70.0,1,1.0,1,1.0,2,,1,1
2,y2sr0c9702,70.0,4,3.0,4,9.0,6,4,5,5
2,y2sr0c9702,71.0,1,1.0,1,0.0,2,,1,1
2,y2sr0c9702,71.0,4,3.0,4,8.0,6,4,5,5
2,y2sr0c9702,72.0,1,1.0,1,2.0,1,,2,1
2,y2sr0c9702,72.0,3,5.0,3,8.0,2,3,1,5
2,y2sr0c9702,73.0,3,4.0,2,2.0,3,2,1,5
2,y2sr0c9702,73.0,2,1.0,3,3.0,4,,3,1
2,y2sr0c9702,74.0,3,4.0,2,2.0,1,2,3,5
2,y2sr0c9702,74.0,1,2.0,2,6.0,1,,2,1
2,y2sr0c9702,75.0,4,3.0,4,9.0,6,4,5,5
2,y2sr0c9702,75.0,1,1.0,1,2.0,2,,1,1
2,y2sr0c9702,76.0,4,4.0,5,0.0,6,5,4,5
2,y2sr0c9702,76.0,2,2.0,4,5.0,3,,4,1
2,y2sr0c9702,77.0,4,3.0,4,9.0,6,5,4,5
2,y2sr0c9702,77.0,2,2.0,4,5.0,3,,4,1
2,y2sr0c9702,78.0,3,4.0,2,2.0,1,3,2,5
2,y2sr0c9702,78.0,1,1.0,1,0.0,2,,1,1
2,y2sr0c9702,79.0,1,1.0,1,2.0,1,,2,1
2,y2sr0c9702,79.0,3,4.0,2,2.0,1,3,2,5
2,y2sr0c9702,80.0,2,2.0,4,5.0,3,,4,1
2,y2sr0c9702,80.0,4,4.0,5,6.0,6,5,4,5
2,y2sr0c9702,81.0,2,2.0,4,2.0,3,,4,1
2,y2sr0c9702,81.0,4,5.0,6,7.0,4,6,5,5
2,y2sr0c9702,82.0,1,2.0,2,0.0,1,,2,1
2,y2sr0c9702,82.0,3,3.0,1,9.0,2,1,3,5
2,y2sr0c9702,83.0,2,2.0,4,0.0,4,,3,1
2,y2sr0c9702,83.0,4,3.0,4,8.0,5,4,6,5
2,y2sr0c9702,84.0,2,1.0,3,3.0,4,,3,1
2,y2sr0c9702,84.0,3,5.0,3,0.0,1,3,2,5
2,y2sr0c9702,85.0,3,5.0,3,0.0,2,1,3,5
2,y2sr0c9702,85.0,2,1.0,3,1.0,4,,3,1
2,y2sr0c9702,86.0,2,1.0,3,0.0,4,,3,1
2,y2sr0c9702,86.0,3,5.0,3,3.0,1,2,3,5
2,y2sr0c9702,87.0,1,1.0,1,0.0,2,,1,1
2,y2sr0c9702,87.0,3,3.0,1,8.0,2,1,3,5
2,y2sr0c9702,88.0,1,2.0,2,3.0,2,,1,1
2,y2sr0c9702,88.0,4,3.0,4,6.0,5,4,6,5
2,y2sr0c9702,89.0,1,1.0,1,2.0,1,,2,1
2,y2sr0c9702,89.0,3,3.0,1,4.0,3,1,2,5
2,y2sr0c9702,90.0,1,1.0,1,0.0,2,,1,1
2,y2sr0c9702,90.0,4,5.0,6,5.0,4,6,5,5
2,y2sr0c9702,91.0,2,1.0,3,1.0,3,,4,1
2,y2sr0c9702,91.0,4,5.0,6,3.0,4,6,5,5
2,y2sr0c9702,92.0,2,2.0,4,4.0,3,,4,1
2,y2sr0c9702,92.0,4,4.0,5,7.0,6,5,4,5
2,y2sr0c9702,93.0,2,2.0,4,6.0,3,,4,1
2,y2sr0c9702,93.0,3,4.0,2,4.0,1,2,3,5
2,y2sr0c9702,94.0,2,1.0,3,0.0,4,,3,1
2,y2sr0c9702,94.0,4,5.0,6,7.0,5,6,4,5
2,y2sr0c9702,95.0,1,1.0,1,2.0,1,,2,1
2,y2sr0c9702,95.0,4,4.0,5,6.0,6,5,4,5
2,y2sr0c9702,96.0,1,1.0,1,0.0,1,,2,1
2,y2sr0c9702,96.0,4,3.0,4,5.0,6,4,5,5
2,y2sr0c9702,97.0,3,3.0,1,5.0,2,1,3,5
2,y2sr0c9702,97.0,2,1.0,3,0.0,4,,3,1
2,y2sr0c9702,98.0,3,4.0,2,5.0,3,2,1,5
2,y2sr0c9702,98.0,2,2.0,4,1.0,4,,3,1
2,y2sr0c9702,99.0,1,1.0,1,0.0,1,,2,1
2,y2sr0c9702,99.0,4,3.0,4,2.0,6,4,5,5
2,y2sr0c9702,100.0,4,4.0,5,2.0,4,5,6,5
2,y2sr0c9702,100.0,2,1.0,3,0.0,4,,3,1
2,2lg3gr3u02,1.0,1,1.0,1,8.0,2,,1,1
2,2lg3gr3u02,1.0,4,4.0,5,5.0,5,4,6,5
2,2lg3gr3u02,2.0,2,2.0,4,7.0,3,,4,1
2,2lg3gr3u02,2.0,3,3.0,1,0.0,2,1,3,5
2,2lg3gr3u02,3.0,3,4.0,2,8.0,2,3,1,5
2,2lg3gr3u02,3.0,1,2.0,2,6.0,1,,2,1
2,2lg3gr3u02,4.0,1,1.0,1,6.0,1,,2,1
2,2lg3gr3u02,4.0,4,4.0,5,7.0,6,5,4,5
2,2lg3gr3u02,5.0,4,4.0,5,8.0,6,4,5,5
2,2lg3gr3u02,5.0,1,1.0,1,6.0,1,,2,1
2,2lg3gr3u02,6.0,2,1.0,3,5.0,4,,3,1
2,2lg3gr3u02,6.0,4,4.0,5,9.0,5,6,4,5
2,2lg3gr3u02,7.0,4,3.0,4,0.0,6,5,4,5
2,2lg3gr3u02,7.0,1,1.0,1,3.0,1,,2,1
2,2lg3gr3u02,8.0,2,2.0,4,2.0,3,,4,1
2,2lg3gr3u02,8.0,4,4.0,5,9.0,6,5,4,5
2,2lg3gr3u02,9.0,1,2.0,2,3.0,1,,2,1
2,2lg3gr3u02,9.0,3,3.0,1,0.0,3,2,1,5
2,2lg3gr3u02,10.0,1,2.0,2,7.0,1,,2,1
2,2lg3gr3u02,10.0,3,5.0,3,5.0,3,2,1,5
2,2lg3gr3u02,11.0,3,4.0,2,9.0,1,2,3,5
2,2lg3gr3u02,11.0,2,1.0,3,1.0,3,,4,1
2,2lg3gr3u02,12.0,3,4.0,2,9.0,3,1,2,5
2,2lg3gr3u02,12.0,2,1.0,3,1.0,4,,3,1
2,2lg3gr3u02,13.0,1,2.0,2,7.0,1,,2,1
2,2lg3gr3u02,13.0,4,4.0,5,8.0,6,4,5,5
2,2lg3gr3u02,14.0,1,2.0,2,7.0,2,,1,1
2,2lg3gr3u02,14.0,3,3.0,1,0.0,3,1,2,5
2,2lg3gr3u02,15.0,4,5.0,6,9.0,4,5,6,5
2,2lg3gr3u02,15.0,1,2.0,2,6.0,2,,1,1
2,2lg3gr3u02,16.0,3,4.0,2,7.0,2,1,3,5
2,2lg3gr3u02,16.0,1,2.0,2,6.0,1,,2,1
2,2lg3gr3u02,17.0,4,5.0,6,9.0,4,5,6,5
2,2lg3gr3u02,17.0,1,2.0,2,9.0,1,,2,1
2,2lg3gr3u02,18.0,2,1.0,3,0.0,4,,3,1
2,2lg3gr3u02,18.0,3,3.0,1,0.0,2,3,1,5
2,2lg3gr3u02,19.0,1,2.0,2,5.0,1,,2,1
2,2lg3gr3u02,19.0,4,5.0,6,8.0,6,5,4,5
2,2lg3gr3u02,20.0,3,3.0,1,3.0,2,1,3,5
2,2lg3gr3u02,20.0,1,1.0,1,0.0,1,,2,1
2,2lg3gr3u02,21.0,4,4.0,5,6.0,5,6,4,5
2,2lg3gr3u02,21.0,2,1.0,3,2.0,4,,3,1
2,2lg3gr3u02,22.0,1,1.0,1,3.0,1,,2,1
2,2lg3gr3u02,22.0,4,3.0,4,5.0,4,6,5,5
2,2lg3gr3u02,23.0,4,4.0,5,7.0,4,6,5,5
2,2lg3gr3u02,23.0,2,1.0,3,4.0,4,,3,1
2,2lg3gr3u02,24.0,3,5.0,3,8.0,1,2,3,5
2,2lg3gr3u02,24.0,1,1.0,1,1.0,1,,2,1
2,2lg3gr3u02,25.0,2,1.0,3,0.0,4,,3,1
2,2lg3gr3u02,25.0,4,5.0,6,2.0,4,6,5,5
2,2lg3gr3u02,26.0,1,1.0,1,0.0,1,,2,1
2,2lg3gr3u02,26.0,3,4.0,2,6.0,2,1,3,5
2,2lg3gr3u02,27.0,3,3.0,1,0.0,1,3,2,5
2,2lg3gr3u02,27.0,2,2.0,4,2.0,3,,4,1
2,2lg3gr3u02,28.0,3,3.0,1,1.0,2,1,3,5
2,2lg3gr3u02,28.0,1,1.0,1,2.0,2,,1,1
2,2lg3gr3u02,29.0,1,1.0,1,4.0,1,,2,1
2,2lg3gr3u02,29.0,4,4.0,5,1.0,5,6,4,5
2,2lg3gr3u02,30.0,2,2.0,4,1.0,3,,4,1
2,2lg3gr3u02,30.0,4,4.0,5,3.0,6,5,4,5
2,2lg3gr3u02,31.0,4,3.0,4,3.0,6,5,4,5
2,2lg3gr3u02,31.0,1,2.0,2,1.0,1,,2,1
2,2lg3gr3u02,32.0,3,4.0,2,0.0,3,2,1,5
2,2lg3gr3u02,32.0,1,2.0,2,2.0,1,,2,1
2,2lg3gr3u02,33.0,3,3.0,1,6.0,1,2,3,5
2,2lg3gr3u02,33.0,1,1.0,1,2.0,1,,2,1
2,2lg3gr3u02,34.0,1,2.0,2,6.0,2,,1,1
2,2lg3gr3u02,34.0,4,3.0,4,8.0,5,6,4,5
2,2lg3gr3u02,35.0,1,2.0,2,9.0,2,,1,1
2,2lg3gr3u02,35.0,4,4.0,5,2.0,6,5,4,5
2,2lg3gr3u02,36.0,3,3.0,1,5.0,1,3,2,5
2,2lg3gr3u02,36.0,1,2.0,2,9.0,1,,2,1
2,2lg3gr3u02,37.0,3,4.0,2,2.0,1,3,2,5
2,2lg3gr3u02,37.0,1,2.0,2,9.0,1,,2,1
2,2lg3gr3u02,38.0,3,5.0,3,3.0,3,1,2,5
2,2lg3gr3u02,38.0,1,1.0,1,1.0,1,,2,1
2,2lg3gr3u02,39.0,2,2.0,4,8.0,4,,3,1
2,2lg3gr3u02,39.0,4,3.0,4,8.0,6,5,4,5
2,2lg3gr3u02,40.0,1,1.0,1,4.0,2,,1,1
2,2lg3gr3u02,40.0,3,4.0,2,4.0,2,1,3,5
2,2lg3gr3u02,41.0,1,1.0,1,6.0,2,,1,1
2,2lg3gr3u02,41.0,4,4.0,5,7.0,6,5,4,5
2,2lg3gr3u02,42.0,4,3.0,4,7.0,5,6,4,5
2,2lg3gr3u02,42.0,2,1.0,3,7.0,3,,4,1
2,2lg3gr3u02,43.0,2,1.0,3,8.0,4,,3,1
2,2lg3gr3u02,43.0,3,5.0,3,5.0,3,1,2,5
2,2lg3gr3u02,44.0,3,5.0,3,9.0,2,1,3,5
2,2lg3gr3u02,44.0,1,2.0,2,5.0,1,,2,1
2,2lg3gr3u02,45.0,4,3.0,4,6.0,4,6,5,5
2,2lg3gr3u02,45.0,2,2.0,4,4.0,3,,4,1
2,2lg3gr3u02,46.0,1,1.0,1,8.0,2,,1,1
2,2lg3gr3u02,46.0,3,4.0,2,8.0,1,2,3,5
2,2lg3gr3u02,47.0,3,4.0,2,9.0,3,1,2,5
2,2lg3gr3u02,47.0,2,2.0,4,2.0,4,,3,1
2,2lg3gr3u02,48.0,3,3.0,1,8.0,3,2,1,5
2,2lg3gr3u02,48.0,2,1.0,3,7.0,4,,3,1
2,2lg3gr3u02,49.0,4,5.0,6,9.0,5,4,6,5
2,2lg3gr3u02,49.0,1,2.0,2,7.0,1,,2,1
2,2lg3gr3u02,50.0,2,1.0,3,9.0,3,,4,1
2,2lg3gr3u02,50.0,3,4.0,2,8.0,1,3,2,5
2,2lg3gr3u02,51.0,4,5.0,6,6.0,6,5,4,5
2,2lg3gr3u02,51.0,2,1.0,3,8.0,4,,3,1
2,2lg3gr3u02,52.0,2,2.0,4,7.0,3,,4,1
2,2lg3gr3u02,52.0,4,3.0,4,8.0,6,5,4,5
2,2lg3gr3u02,53.0,2,1.0,3,2.0,3,,4,1
2,2lg3gr3u02,53.0,3,5.0,3,9.0,1,2,3,5
2,2lg3gr3u02,54.0,1,2.0,2,6.0,1,,2,1
2,2lg3gr3u02,54.0,4,5.0,6,8.0,5,4,6,5
2,2lg3gr3u02,55.0,3,4.0,2,7.0,1,3,2,5
2,2lg3gr3u02,55.0,1,1.0,1,0.0,2,,1,1
2,2lg3gr3u02,56.0,2,2.0,4,3.0,3,,4,1
2,2lg3gr3u02,56.0,3,5.0,3,9.0,3,1,2,5
2,2lg3gr3u02,57.0,1,2.0,2,2.0,1,,2,1
2,2lg3gr3u02,57.0,3,5.0,3,9.0,1,2,3,5
2,2lg3gr3u02,58.0,4,4.0,5,6.0,5,6,4,5
2,2lg3gr3u02,58.0,2,2.0,4,3.0,4,,3,1
2,2lg3gr3u02,59.0,3,5.0,3,9.0,1,2,3,5
2,2lg3gr3u02,59.0,2,2.0,4,3.0,4,,3,1
2,2lg3gr3u02,60.0,4,3.0,4,0.0,6,5,4,5
2,2lg3gr3u02,60.0,1,1.0,1,3.0,2,,1,1
2,2lg3gr3u02,61.0,2,2.0,4,0.0,3,,4,1
2,2lg3gr3u02,61.0,4,5.0,6,6.0,4,6,5,5
2,2lg3gr3u02,62.0,3,5.0,3,4.0,3,1,2,5
2,2lg3gr3u02,62.0,1,2.0,2,0.0,1,,2,1
2,2lg3gr3u02,63.0,2,1.0,3,4.0,4,,3,1
2,2lg3gr3u02,63.0,4,3.0,4,4.0,4,5,6,5
2,2lg3gr3u02,64.0,1,1.0,1,4.0,1,,2,1
2,2lg3gr3u02,64.0,4,3.0,4,6.0,5,4,6,5
2,2lg3gr3u02,65.0,1,1.0,1,2.0,2,,1,1
2,2lg3gr3u02,65.0,4,3.0,4,4.0,4,5,6,5
2,2lg3gr3u02,66.0,1,1.0,1,4.0,1,,2,1
2,2lg3gr3u02,66.0,4,3.0,4,8.0,5,6,4,5
2,2lg3gr3u02,67.0,2,1.0,3,5.0,3,,4,1
2,2lg3gr3u02,67.0,4,4.0,5,7.0,4,6,5,5
2,2lg3gr3u02,68.0,1,1.0,1,7.0,2,,1,1
2,2lg3gr3u02,68.0,3,4.0,2,7.0,2,1,3,5
2,2lg3gr3u02,69.0,2,1.0,3,9.0,3,,4,1
2,2lg3gr3u02,69.0,3,4.0,2,8.0,2,3,1,5
2,2lg3gr3u02,70.0,1,1.0,1,9.0,2,,1,1
2,2lg3gr3u02,70.0,4,5.0,6,0.0,5,4,6,5
2,2lg3gr3u02,71.0,4,5.0,6,3.0,4,5,6,5
2,2lg3gr3u02,71.0,2,1.0,3,7.0,3,,4,1
2,2lg3gr3u02,72.0,4,3.0,4,9.0,4,6,5,5
2,2lg3gr3u02,72.0,1,1.0,1,8.0,1,,2,1
2,2lg3gr3u02,73.0,2,1.0,3,9.0,4,,3,1
2,2lg3gr3u02,73.0,3,4.0,2,9.0,2,1,3,5
2,2lg3gr3u02,74.0,1,2.0,2,4.0,1,,2,1
2,2lg3gr3u02,74.0,4,3.0,4,9.0,5,6,4,5
2,2lg3gr3u02,75.0,2,1.0,3,9.0,3,,4,1
2,2lg3gr3u02,75.0,4,5.0,6,0.0,4,5,6,5
2,2lg3gr3u02,76.0,2,1.0,3,9.0,3,,4,1
2,2lg3gr3u02,76.0,3,3.0,1,8.0,1,3,2,5
2,2lg3gr3u02,77.0,3,3.0,1,9.0,3,2,1,5
2,2lg3gr3u02,77.0,1,2.0,2,4.0,2,,1,1
2,2lg3gr3u02,78.0,1,2.0,2,7.0,1,,2,1
2,2lg3gr3u02,78.0,3,5.0,3,0.0,1,2,3,5
2,2lg3gr3u02,79.0,3,3.0,1,6.0,3,2,1,5
2,2lg3gr3u02,79.0,1,2.0,2,5.0,2,,1,1
2,2lg3gr3u02,80.0,4,5.0,6,0.0,6,4,5,5
2,2lg3gr3u02,80.0,2,1.0,3,5.0,4,,3,1
2,2lg3gr3u02,81.0,2,1.0,3,5.0,4,,3,1
2,2lg3gr3u02,81.0,4,3.0,4,5.0,5,4,6,5
2,2lg3gr3u02,82.0,4,3.0,4,6.0,4,5,6,5
2,2lg3gr3u02,82.0,1,1.0,1,1.0,1,,2,1
2,2lg3gr3u02,83.0,1,1.0,1,2.0,2,,1,1
2,2lg3gr3u02,83.0,3,5.0,3,0.0,1,2,3,5
2,2lg3gr3u02,84.0,4,3.0,4,9.0,5,6,4,5
2,2lg3gr3u02,84.0,1,1.0,1,2.0,1,,2,1
2,2lg3gr3u02,85.0,1,1.0,1,0.0,2,,1,1
2,2lg3gr3u02,85.0,4,5.0,6,2.0,5,4,6,5
2,2lg3gr3u02,86.0,1,1.0,1,1.0,2,,1,1
2,2lg3gr3u02,86.0,4,3.0,4,8.0,4,6,5,5
2,2lg3gr3u02,87.0,3,4.0,2,4.0,2,1,3,5
2,2lg3gr3u02,87.0,2,1.0,3,1.0,3,,4,1
2,2lg3gr3u02,88.0,4,5.0,6,0.0,5,6,4,5
2,2lg3gr3u02,88.0,1,1.0,1,3.0,1,,2,1
2,2lg3gr3u02,89.0,1,1.0,1,3.0,1,,2,1
2,2lg3gr3u02,89.0,4,3.0,4,9.0,6,5,4,5
2,2lg3gr3u02,90.0,2,1.0,3,3.0,4,,3,1
2,2lg3gr3u02,90.0,3,3.0,1,9.0,1,3,2,5
2,2lg3gr3u02,91.0,3,3.0,1,9.0,1,2,3,5
2,2lg3gr3u02,91.0,1,1.0,1,2.0,1,,2,1
2,2lg3gr3u02,92.0,4,5.0,6,5.0,6,4,5,5
2,2lg3gr3u02,92.0,1,1.0,1,0.0,1,,2,1
2,2lg3gr3u02,93.0,3,3.0,1,7.0,1,2,3,5
2,2lg3gr3u02,93.0,2,2.0,4,0.0,3,,4,1
2,2lg3gr3u02,94.0,1,1.0,1,0.0,2,,1,1
2,2lg3gr3u02,94.0,4,5.0,6,0.0,6,5,4,5
2,2lg3gr3u02,95.0,3,5.0,3,0.0,3,2,1,5
2,2lg3gr3u02,95.0,1,1.0,1,0.0,1,,2,1
2,2lg3gr3u02,96.0,2,1.0,3,0.0,3,,4,1
2,2lg3gr3u02,96.0,4,5.0,6,0.0,4,5,6,5
2,2lg3gr3u02,97.0,3,3.0,1,0.0,2,3,1,5
2,2lg3gr3u02,97.0,2,1.0,3,3.0,4,,3,1
2,2lg3gr3u02,98.0,2,2.0,4,0.0,3,,4,1
2,2lg3gr3u02,98.0,3,5.0,3,0.0,3,2,1,5
