day,subject,trial,s1,s2,c,r,stim_l,stim_r,stake,s1L
2,ex4pubf401,78.0,3,3.0,1,1.0,2,1,5,0
2,ex4pubf401,79.0,2,1.0,3,1.0,4,3,1,0
2,ex4pubf401,79.0,3,4.0,2,4.0,1,2,5,1
2,ex4pubf401,80.0,3,3.0,1,0.0,1,2,5,1
2,ex4pubf401,80.0,2,2.0,4,0.0,4,3,1,0
2,ex4pubf401,81.0,1,2.0,2,0.0,2,1,1,0
2,ex4pubf401,81.0,3,3.0,1,4.0,1,2,5,1
2,ex4pubf401,82.0,2,1.0,3,0.0,4,3,1,0
2,ex4pubf401,82.0,3,4.0,2,7.0,1,2,5,1
2,ex4pubf401,83.0,2,1.0,3,0.0,4,3,1,0
2,ex4pubf401,83.0,3,3.0,1,6.0,2,1,5,0
2,ex4pubf401,84.0,1,1.0,1,0.0,1,2,1,1
2,ex4pubf401,84.0,3,4.0,2,6.0,2,1,5,0
2,ex4pubf401,85.0,1,2.0,2,0.0,2,1,1,0
2,ex4pubf401,85.0,4,4.0,4,8.0,4,3,5,0
2,ex4pubf401,86.0,3,4.0,2,9.0,1,2,5,1
2,ex4pubf401,86.0,1,1.0,1,0.0,2,1,1,0
2,ex4pubf401,87.0,1,1.0,1,0.0,2,1,1,0
2,ex4pubf401,87.0,4,4.0,4,9.0,4,3,5,0
2,ex4pubf401,88.0,3,3.0,1,9.0,2,1,5,0
2,ex4pubf401,88.0,2,1.0,3,0.0,4,3,1,0
2,ex4pubf401,89.0,3,3.0,1,9.0,1,2,5,1
2,ex4pubf401,89.0,1,2.0,2,2.0,2,1,1,0
2,ex4pubf401,90.0,3,4.0,2,9.0,1,2,5,1
2,ex4pubf401,90.0,2,1.0,3,0.0,4,3,1,0
2,ex4pubf401,91.0,2,2.0,4,0.0,3,4,1,1
2,ex4pubf401,91.0,4,4.0,4,4.0,4,3,5,0
2,ex4pubf401,92.0,1,1.0,1,1.0,1,2,1,1
2,ex4pubf401,92.0,4,4.0,4,2.0,3,4,5,1
2,ex4pubf401,93.0,2,1.0,3,0.0,3,4,1,1
2,ex4pubf401,93.0,4,4.0,4,3.0,3,4,5,1
2,ex4pubf401,94.0,2,2.0,4,0.0,4,3,1,0
2,ex4pubf401,94.0,3,4.0,2,2.0,2,1,5,0
2,ex4pubf401,95.0,3,4.0,2,0.0,1,2,5,1
2,ex4pubf401,95.0,1,1.0,1,5.0,2,1,1,0
2,ex4pubf401,96.0,3,3.0,1,6.0,1,2,5,1
2,ex4pubf401,96.0,2,2.0,4,0.0,4,3,1,0
2,ex4pubf401,97.0,3,4.0,2,2.0,1,2,5,1
2,ex4pubf401,97.0,1,1.0,1,5.0,1,2,1,1
2,ex4pubf401,98.0,2,1.0,3,7.0,3,4,1,1
2,ex4pubf401,98.0,4,4.0,4,4.0,4,3,5,0
2,ex4pubf401,99.0,3,3.0,1,5.0,2,1,5,0
2,ex4pubf401,99.0,1,1.0,1,7.0,2,1,1,0
2,ex4pubf401,100.0,1,1.0,1,4.0,1,2,1,1
2,ex4pubf401,100.0,3,3.0,1,6.0,2,1,5,0
2,tstwyxby01,1.0,2,2.0,4,-1.0,4,3,1,0
2,tstwyxby01,1.0,3,,,-1.0,2,1,5,0
2,tstwyxby01,2.0,2,1.0,3,3.0,3,4,1,1
2,tstwyxby01,2.0,4,4.0,4,3.0,3,4,5,1
2,tstwyxby01,3.0,4,4.0,4,2.0,4,3,5,0
2,tstwyxby01,3.0,2,1.0,3,1.0,4,3,1,0
2,tstwyxby01,4.0,1,1.0,1,5.0,1,2,1,1
2,tstwyxby01,4.0,4,4.0,4,7.0,3,4,5,1
2,tstwyxby01,5.0,3,3.0,1,0.0,1,2,5,1
2,tstwyxby01,5.0,2,2.0,4,2.0,3,4,1,1
2,tstwyxby01,6.0,4,4.0,4,8.0,3,4,5,1
2,tstwyxby01,6.0,1,1.0,1,1.0,1,2,1,1
2,tstwyxby01,7.0,1,1.0,1,0.0,2,1,1,0
2,tstwyxby01,7.0,3,3.0,1,0.0,2,1,5,0
2,tstwyxby01,8.0,1,1.0,1,1.0,1,2,1,1
2,tstwyxby01,8.0,3,4.0,2,9.0,2,1,5,0
2,tstwyxby01,9.0,2,2.0,4,9.0,3,4,1,1
2,tstwyxby01,9.0,4,3.0,3,0.0,4,3,5,0
2,tstwyxby01,10.0,1,2.0,2,8.0,1,2,1,1
2,tstwyxby01,10.0,3,3.0,1,3.0,1,2,5,1
2,tstwyxby01,11.0,3,4.0,2,8.0,1,2,5,1
2,tstwyxby01,11.0,1,2.0,2,8.0,2,1,1,0
2,tstwyxby01,12.0,4,3.0,3,3.0,3,4,5,1
2,tstwyxby01,12.0,2,2.0,4,9.0,3,4,1,1
2,tstwyxby01,13.0,3,4.0,2,6.0,2,1,5,0
2,tstwyxby01,13.0,2,2.0,4,8.0,4,3,1,0
2,tstwyxby01,14.0,1,1.0,1,2.0,1,2,1,1
2,tstwyxby01,14.0,3,4.0,2,4.0,1,2,5,1
2,tstwyxby01,15.0,4,3.0,3,0.0,3,4,5,1
2,tstwyxby01,15.0,1,2.0,2,4.0,1,2,1,1
2,tstwyxby01,16.0,1,1.0,1,3.0,2,1,1,0
2,tstwyxby01,16.0,4,3.0,3,1.0,4,3,5,0
2,tstwyxby01,17.0,3,4.0,2,0.0,2,1,5,0
2,tstwyxby01,17.0,2,1.0,3,2.0,4,3,1,0
2,tstwyxby01,18.0,2,1.0,3,5.0,3,4,1,1
2,tstwyxby01,18.0,4,3.0,3,1.0,4,3,5,0
2,tstwyxby01,19.0,3,4.0,2,0.0,2,1,5,0
2,tstwyxby01,19.0,1,2.0,2,5.0,1,2,1,1
2,tstwyxby01,20.0,1,1.0,1,3.0,2,1,1,0
2,tstwyxby01,20.0,3,4.0,2,0.0,2,1,5,0
2,tstwyxby01,21.0,1,1.0,1,8.0,2,1,1,0
2,tstwyxby01,21.0,4,3.0,3,0.0,4,3,5,0
2,tstwyxby01,22.0,2,2.0,4,4.0,4,3,1,0
2,tstwyxby01,22.0,4,3.0,3,0.0,4,3,5,0
2,tstwyxby01,23.0,3,3.0,1,2.0,1,2,5,1
2,tstwyxby01,23.0,1,2.0,2,3.0,1,2,1,1
2,tstwyxby01,24.0,1,1.0,1,8.0,2,1,1,0
2,tstwyxby01,24.0,3,4.0,2,2.0,2,1,5,0
2,tstwyxby01,25.0,2,2.0,4,4.0,4,3,1,0
2,tstwyxby01,25.0,4,3.0,3,0.0,4,3,5,0
2,tstwyxby01,26.0,4,3.0,3,0.0,3,4,5,1
2,tstwyxby01,26.0,1,2.0,2,7.0,1,2,1,1
2,tstwyxby01,27.0,3,3.0,1,0.0,2,1,5,0
2,tstwyxby01,27.0,1,2.0,2,7.0,2,1,1,0
2,tstwyxby01,28.0,1,1.0,1,7.0,2,1,1,0
2,tstwyxby01,28.0,4,3.0,3,0.0,3,4,5,1
2,tstwyxby01,29.0,3,4.0,2,4.0,1,2,5,1
2,tstwyxby01,29.0,2,1.0,3,3.0,3,4,1,1
2,tstwyxby01,30.0,3,3.0,1,0.0,2,1,5,0
2,tstwyxby01,30.0,1,1.0,1,0.0,1,2,1,1
2,tstwyxby01,31.0,4,3.0,3,0.0,4,3,5,0
2,tstwyxby01,31.0,1,2.0,2,9.0,2,1,1,0
2,tstwyxby01,32.0,2,2.0,4,9.0,4,3,1,0
2,tstwyxby01,32.0,3,4.0,2,3.0,2,1,5,0
2,tstwyxby01,33.0,4,3.0,3,1.0,4,3,5,0
2,tstwyxby01,33.0,2,2.0,4,6.0,4,3,1,0
2,tstwyxby01,34.0,4,3.0,3,4.0,4,3,5,0
2,tstwyxby01,34.0,2,1.0,3,3.0,3,4,1,1
2,tstwyxby01,35.0,2,2.0,4,5.0,3,4,1,1
2,tstwyxby01,35.0,4,3.0,3,6.0,3,4,5,1
2,tstwyxby01,36.0,4,3.0,3,3.0,4,3,5,0
2,tstwyxby01,36.0,2,2.0,4,7.0,4,3,1,0
2,tstwyxby01,37.0,1,1.0,1,3.0,1,2,1,1
2,tstwyxby01,37.0,3,4.0,2,5.0,1,2,5,1
2,tstwyxby01,38.0,2,1.0,3,1.0,3,4,1,1
2,tstwyxby01,38.0,4,3.0,3,3.0,4,3,5,0
2,tstwyxby01,39.0,1,1.0,1,2.0,1,2,1,1
2,tstwyxby01,39.0,4,4.0,4,5.0,3,4,5,1
2,tstwyxby01,40.0,1,1.0,1,0.0,1,2,1,1
2,tstwyxby01,40.0,4,3.0,3,4.0,3,4,5,1
2,tstwyxby01,41.0,1,1.0,1,1.0,1,2,1,1
2,tstwyxby01,41.0,3,4.0,2,9.0,1,2,5,1
2,tstwyxby01,42.0,4,4.0,4,7.0,3,4,5,1
2,tstwyxby01,42.0,1,2.0,2,8.0,2,1,1,0
2,tstwyxby01,43.0,1,1.0,1,3.0,1,2,1,1
2,tstwyxby01,43.0,4,4.0,4,3.0,3,4,5,1
2,tstwyxby01,44.0,1,1.0,1,3.0,1,2,1,1
2,tstwyxby01,44.0,3,3.0,1,8.0,1,2,5,1
2,tstwyxby01,45.0,3,3.0,1,5.0,1,2,5,1
2,tstwyxby01,45.0,2,1.0,3,2.0,4,3,1,0
2,tstwyxby01,46.0,4,4.0,4,4.0,3,4,5,1
2,tstwyxby01,46.0,1,1.0,1,2.0,2,1,1,0
2,tstwyxby01,47.0,4,4.0,4,3.0,4,3,5,0
2,tstwyxby01,47.0,2,2.0,4,7.0,3,4,1,1
2,tstwyxby01,48.0,4,4.0,4,2.0,3,4,5,1
2,tstwyxby01,48.0,1,1.0,1,1.0,2,1,1,0
2,tstwyxby01,49.0,3,3.0,1,7.0,1,2,5,1
2,tstwyxby01,49.0,1,2.0,2,4.0,2,1,1,0
2,tstwyxby01,50.0,4,4.0,4,4.0,4,3,5,0
2,tstwyxby01,50.0,2,2.0,4,3.0,4,3,1,0
2,tstwyxby01,51.0,2,1.0,3,1.0,3,4,1,1
2,tstwyxby01,51.0,3,3.0,1,9.0,1,2,5,1
2,tstwyxby01,52.0,2,1.0,3,0.0,4,3,1,0
2,tstwyxby01,52.0,3,4.0,2,2.0,1,2,5,1
2,tstwyxby01,53.0,4,3.0,3,5.0,4,3,5,0
2,tstwyxby01,53.0,1,1.0,1,0.0,1,2,1,1
2,tstwyxby01,54.0,1,1.0,1,3.0,2,1,1,0
2,tstwyxby01,54.0,4,4.0,4,7.0,4,3,5,0
2,tstwyxby01,55.0,2,1.0,3,4.0,3,4,1,1
2,tstwyxby01,55.0,3,3.0,1,0.0,2,1,5,0
2,tstwyxby01,56.0,1,1.0,1,5.0,1,2,1,1
2,tstwyxby01,56.0,3,3.0,1,1.0,1,2,5,1
2,tstwyxby01,57.0,4,4.0,4,6.0,4,3,5,0
2,tstwyxby01,57.0,1,2.0,2,6.0,2,1,1,0
2,tstwyxby01,58.0,3,3.0,1,7.0,2,1,5,0
2,tstwyxby01,58.0,1,2.0,2,5.0,2,1,1,0
2,tstwyxby01,59.0,3,4.0,2,8.0,1,2,5,1
2,tstwyxby01,59.0,2,1.0,3,4.0,3,4,1,1
2,tstwyxby01,60.0,1,2.0,2,1.0,1,2,1,1
2,tstwyxby01,60.0,3,3.0,1,6.0,1,2,5,1
2,tstwyxby01,61.0,1,2.0,2,1.0,2,1,1,0
2,tstwyxby01,61.0,3,3.0,1,9.0,2,1,5,0
2,tstwyxby01,62.0,3,4.0,2,6.0,1,2,5,1
2,tstwyxby01,62.0,2,1.0,3,7.0,3,4,1,1
2,tstwyxby01,63.0,2,1.0,3,6.0,3,4,1,1
2,tstwyxby01,63.0,4,4.0,4,5.0,3,4,5,1
2,tstwyxby01,64.0,3,3.0,1,5.0,2,1,5,0
2,tstwyxby01,64.0,1,2.0,2,2.0,2,1,1,0
2,tstwyxby01,65.0,4,4.0,4,2.0,4,3,5,0
2,tstwyxby01,65.0,2,1.0,3,6.0,4,3,1,0
2,tstwyxby01,66.0,2,1.0,3,2.0,4,3,1,0
2,tstwyxby01,66.0,3,3.0,1,6.0,2,1,5,0
2,tstwyxby01,67.0,2,1.0,3,6.0,4,3,1,0
2,tstwyxby01,67.0,4,4.0,4,2.0,3,4,5,1
2,tstwyxby01,68.0,4,4.0,4,1.0,4,3,5,0
2,tstwyxby01,68.0,1,2.0,2,2.0,1,2,1,1
2,tstwyxby01,69.0,2,2.0,4,0.0,4,3,1,0
2,tstwyxby01,69.0,3,4.0,2,2.0,1,2,5,1
2,tstwyxby01,70.0,4,4.0,4,1.0,4,3,5,0
2,tstwyxby01,70.0,1,2.0,2,0.0,1,2,1,1
2,tstwyxby01,71.0,4,3.0,3,9.0,4,3,5,0
2,tstwyxby01,71.0,1,1.0,1,8.0,1,2,1,1
2,tstwyxby01,72.0,1,2.0,2,0.0,2,1,1,0
2,tstwyxby01,72.0,3,3.0,1,8.0,1,2,5,1
2,tstwyxby01,73.0,3,3.0,1,8.0,1,2,5,1
2,tstwyxby01,73.0,1,2.0,2,0.0,2,1,1,0
2,tstwyxby01,74.0,1,1.0,1,4.0,1,2,1,1
2,tstwyxby01,74.0,3,3.0,1,7.0,2,1,5,0
2,tstwyxby01,75.0,3,3.0,1,7.0,2,1,5,0
2,tstwyxby01,75.0,2,1.0,3,0.0,3,4,1,1
2,tstwyxby01,76.0,4,4.0,4,5.0,3,4,5,1
2,tstwyxby01,76.0,1,2.0,2,0.0,1,2,1,1
2,tstwyxby01,77.0,3,3.0,1,8.0,2,1,5,0
2,tstwyxby01,77.0,2,2.0,4,0.0,4,3,1,0
2,tstwyxby01,78.0,2,2.0,4,2.0,3,4,1,1
2,tstwyxby01,78.0,4,4.0,4,1.0,4,3,5,0
2,tstwyxby01,79.0,1,2.0,2,2.0,1,2,1,1
2,tstwyxby01,79.0,4,4.0,4,1.0,3,4,5,1
2,tstwyxby01,80.0,2,1.0,3,1.0,4,3,1,0
2,tstwyxby01,80.0,3,3.0,1,9.0,2,1,5,0
2,tstwyxby01,81.0,2,1.0,3,1.0,4,3,1,0
2,tstwyxby01,81.0,4,4.0,4,0.0,4,3,5,0
2,tstwyxby01,82.0,3,3.0,1,5.0,2,1,5,0
2,tstwyxby01,82.0,2,2.0,4,0.0,3,4,1,1
2,tstwyxby01,83.0,2,1.0,3,2.0,3,4,1,1
2,tstwyxby01,83.0,4,4.0,4,2.0,3,4,5,1
2,tstwyxby01,84.0,4,4.0,4,0.0,4,3,5,0
2,tstwyxby01,84.0,1,1.0,1,4.0,1,2,1,1
2,tstwyxby01,85.0,3,3.0,1,8.0,1,2,5,1
2,tstwyxby01,85.0,1,1.0,1,5.0,1,2,1,1
2,tstwyxby01,86.0,4,4.0,4,0.0,3,4,5,1
2,tstwyxby01,86.0,1,1.0,1,1.0,1,2,1,1
2,tstwyxby01,87.0,4,4.0,4,0.0,4,3,5,0
2,tstwyxby01,87.0,1,1.0,1,0.0,2,1,1,0
2,tstwyxby01,88.0,4,4.0,4,1.0,4,3,5,0
2,tstwyxby01,88.0,2,2.0,4,7.0,3,4,1,1
2,tstwyxby01,89.0,2,1.0,3,0.0,4,3,1,0
2,tstwyxby01,89.0,3,3.0,1,5.0,2,1,5,0
2,tstwyxby01,90.0,3,4.0,2,0.0,1,2,5,1
2,tstwyxby01,90.0,2,1.0,3,0.0,3,4,1,1
2,tstwyxby01,91.0,3,3.0,1,7.0,1,2,5,1
2,tstwyxby01,91.0,1,1.0,1,0.0,1,2,1,1
2,tstwyxby01,92.0,3,3.0,1,4.0,2,1,5,0
2,tstwyxby01,92.0,1,2.0,2,8.0,1,2,1,1
2,tstwyxby01,93.0,4,4.0,4,0.0,4,3,5,0
2,tstwyxby01,93.0,2,2.0,4,5.0,3,4,1,1
2,tstwyxby01,94.0,4,3.0,3,3.0,4,3,5,0
2,tstwyxby01,94.0,2,2.0,4,5.0,3,4,1,1
2,tstwyxby01,95.0,4,3.0,3,5.0,3,4,5,1
2,tstwyxby01,95.0,2,1.0,3,4.0,3,4,1,1
2,tstwyxby01,96.0,4,3.0,3,0.0,4,3,5,0
2,tstwyxby01,96.0,1,1.0,1,1.0,1,2,1,1
2,tstwyxby01,97.0,3,4.0,2,0.0,2,1,5,0
2,tstwyxby01,97.0,2,1.0,3,6.0,4,3,1,0
2,tstwyxby01,98.0,4,4.0,4,1.0,3,4,5,1
2,tstwyxby01,98.0,2,2.0,4,7.0,4,3,1,0
2,tstwyxby01,99.0,1,1.0,1,7.0,1,2,1,1
2,tstwyxby01,99.0,3,3.0,1,2.0,1,2,5,1
2,tstwyxby01,100.0,2,2.0,4,6.0,4,3,1,0
2,tstwyxby01,100.0,4,4.0,4,2.0,3,4,5,1
2,kegr1ud501,1.0,4,,,-1.0,3,4,5,1
2,kegr1ud501,1.0,1,,,-1.0,2,1,1,0
2,kegr1ud501,2.0,2,2.0,4,1.0,3,4,1,1
2,kegr1ud501,2.0,4,3.0,3,8.0,3,4,5,1
2,kegr1ud501,3.0,3,4.0,2,2.0,1,2,5,1
2,kegr1ud501,3.0,1,1.0,1,0.0,1,2,1,1
2,kegr1ud501,4.0,1,2.0,2,2.0,1,2,1,1
2,kegr1ud501,4.0,3,3.0,1,5.0,2,1,5,0
2,kegr1ud501,5.0,4,4.0,4,1.0,4,3,5,0
2,kegr1ud501,5.0,2,2.0,4,1.0,3,4,1,1
2,kegr1ud501,6.0,2,2.0,4,0.0,3,4,1,1
2,kegr1ud501,6.0,3,4.0,2,1.0,2,1,5,0
2,kegr1ud501,7.0,4,4.0,4,3.0,3,4,5,1
2,kegr1ud501,7.0,1,2.0,2,0.0,2,1,1,0
2,kegr1ud501,8.0,2,1.0,3,5.0,4,3,1,0
2,kegr1ud501,8.0,4,4.0,4,3.0,4,3,5,0
2,kegr1ud501,9.0,4,4.0,4,4.0,4,3,5,0
2,kegr1ud501,9.0,1,1.0,1,7.0,2,1,1,0
2,kegr1ud501,10.0,2,2.0,4,4.0,4,3,1,0
2,kegr1ud501,10.0,3,3.0,1,6.0,2,1,5,0
2,kegr1ud501,11.0,3,3.0,1,7.0,1,2,5,1
2,kegr1ud501,11.0,1,1.0,1,7.0,2,1,1,0
2,kegr1ud501,12.0,1,1.0,1,9.0,1,2,1,1
2,kegr1ud501,12.0,3,3.0,1,8.0,2,1,5,0
2,kegr1ud501,13.0,1,2.0,2,9.0,2,1,1,0
2,kegr1ud501,13.0,3,4.0,2,5.0,1,2,5,1
2,kegr1ud501,14.0,4,3.0,3,9.0,3,4,5,1
2,kegr1ud501,14.0,1,1.0,1,9.0,2,1,1,0
2,kegr1ud501,15.0,2,2.0,4,9.0,4,3,1,0
2,kegr1ud501,15.0,4,4.0,4,4.0,3,4,5,1
2,kegr1ud501,16.0,1,1.0,1,9.0,1,2,1,1
2,kegr1ud501,16.0,4,3.0,3,5.0,4,3,5,0
2,kegr1ud501,17.0,4,4.0,4,8.0,4,3,5,0
2,kegr1ud501,17.0,1,2.0,2,8.0,1,2,1,1
2,kegr1ud501,18.0,3,3.0,1,2.0,1,2,5,1
2,kegr1ud501,18.0,1,2.0,2,7.0,1,2,1,1
2,kegr1ud501,19.0,3,4.0,2,5.0,2,1,5,0
2,kegr1ud501,19.0,1,2.0,2,5.0,1,2,1,1
2,kegr1ud501,20.0,1,1.0,1,7.0,1,2,1,1
2,kegr1ud501,20.0,4,3.0,3,5.0,4,3,5,0
2,kegr1ud501,21.0,3,4.0,2,9.0,2,1,5,0
2,kegr1ud501,21.0,1,1.0,1,5.0,2,1,1,0
2,kegr1ud501,22.0,4,3.0,3,1.0,3,4,5,1
2,kegr1ud501,22.0,2,1.0,3,5.0,4,3,1,0
2,kegr1ud501,23.0,3,4.0,2,9.0,2,1,5,0
2,kegr1ud501,23.0,2,2.0,4,7.0,4,3,1,0
2,kegr1ud501,24.0,4,3.0,3,1.0,4,3,5,0
2,kegr1ud501,24.0,1,2.0,2,9.0,2,1,1,0
2,kegr1ud501,25.0,4,4.0,4,9.0,3,4,5,1
2,kegr1ud501,25.0,1,1.0,1,0.0,1,2,1,1
2,kegr1ud501,26.0,1,2.0,2,8.0,1,2,1,1
2,kegr1ud501,26.0,4,4.0,4,7.0,3,4,5,1
2,kegr1ud501,27.0,2,2.0,4,9.0,4,3,1,0
2,kegr1ud501,27.0,3,3.0,1,2.0,1,2,5,1
2,kegr1ud501,28.0,1,2.0,2,9.0,1,2,1,1
2,kegr1ud501,28.0,4,4.0,4,9.0,3,4,5,1
2,kegr1ud501,29.0,4,4.0,4,7.0,3,4,5,1
2,kegr1ud501,29.0,1,1.0,1,4.0,1,2,1,1
2,kegr1ud501,30.0,4,3.0,3,0.0,4,3,5,0
2,kegr1ud501,30.0,2,1.0,3,4.0,3,4,1,1
2,kegr1ud501,31.0,1,2.0,2,8.0,1,2,1,1
2,kegr1ud501,31.0,4,4.0,4,8.0,4,3,5,0
2,kegr1ud501,32.0,2,2.0,4,8.0,4,3,1,0
2,kegr1ud501,32.0,4,4.0,4,9.0,4,3,5,0
2,kegr1ud501,33.0,1,1.0,1,6.0,1,2,1,1
2,kegr1ud501,33.0,4,4.0,4,9.0,4,3,5,0
2,kegr1ud501,34.0,2,1.0,3,9.0,4,3,1,0
2,kegr1ud501,34.0,4,4.0,4,5.0,3,4,5,1
2,kegr1ud501,35.0,3,3.0,1,0.0,2,1,5,0
2,kegr1ud501,35.0,2,1.0,3,6.0,3,4,1,1
2,kegr1ud501,36.0,2,1.0,3,7.0,4,3,1,0
2,kegr1ud501,36.0,4,4.0,4,2.0,4,3,5,0
2,kegr1ud501,37.0,1,2.0,2,8.0,2,1,1,0
2,kegr1ud501,37.0,4,3.0,3,0.0,3,4,5,1
2,kegr1ud501,38.0,4,4.0,4,0.0,4,3,5,0
2,kegr1ud501,38.0,2,2.0,4,7.0,3,4,1,1
2,kegr1ud501,39.0,4,3.0,3,2.0,4,3,5,0
2,kegr1ud501,39.0,1,2.0,2,9.0,2,1,1,0
2,kegr1ud501,40.0,3,3.0,1,1.0,1,2,5,1
2,kegr1ud501,40.0,1,2.0,2,8.0,1,2,1,1
2,kegr1ud501,41.0,1,2.0,2,9.0,2,1,1,0
2,kegr1ud501,41.0,4,3.0,3,3.0,3,4,5,1
2,kegr1ud501,42.0,2,2.0,4,7.0,4,3,1,0
2,kegr1ud501,42.0,4,4.0,4,2.0,4,3,5,0
2,kegr1ud501,43.0,1,1.0,1,5.0,2,1,1,0
2,kegr1ud501,43.0,3,3.0,1,7.0,1,2,5,1
2,kegr1ud501,44.0,3,3.0,1,9.0,1,2,5,1
2,kegr1ud501,44.0,1,2.0,2,9.0,1,2,1,1
2,kegr1ud501,45.0,4,4.0,4,6.0,3,4,5,1
2,kegr1ud501,45.0,1,1.0,1,3.0,1,2,1,1
2,kegr1ud501,46.0,2,2.0,4,6.0,3,4,1,1
2,kegr1ud501,46.0,4,4.0,4,6.0,3,4,5,1
2,kegr1ud501,47.0,3,3.0,1,5.0,1,2,5,1
2,kegr1ud501,47.0,2,2.0,4,6.0,4,3,1,0
2,kegr1ud501,48.0,2,1.0,3,5.0,4,3,1,0
2,kegr1ud501,48.0,3,3.0,1,4.0,2,1,5,0
2,kegr1ud501,49.0,1,1.0,1,5.0,2,1,1,0
2,kegr1ud501,49.0,3,3.0,1,4.0,1,2,5,1
2,kegr1ud501,50.0,3,3.0,1,7.0,1,2,5,1
2,kegr1ud501,50.0,2,2.0,4,4.0,4,3,1,0
2,kegr1ud501,51.0,1,1.0,1,6.0,2,1,1,0
2,kegr1ud501,51.0,3,3.0,1,1.0,2,1,5,0
2,kegr1ud501,52.0,2,2.0,4,9.0,3,4,1,1
2,kegr1ud501,52.0,4,4.0,4,6.0,4,3,5,0
2,kegr1ud501,53.0,3,3.0,1,3.0,1,2,5,1
2,kegr1ud501,53.0,1,2.0,2,9.0,1,2,1,1
2,kegr1ud501,54.0,3,4.0,2,6.0,1,2,5,1
2,kegr1ud501,54.0,1,2.0,2,9.0,2,1,1,0
2,kegr1ud501,55.0,3,4.0,2,3.0,2,1,5,0
2,kegr1ud501,55.0,2,1.0,3,6.0,4,3,1,0
2,kegr1ud501,56.0,1,2.0,2,6.0,2,1,1,0
2,kegr1ud501,56.0,4,4.0,4,7.0,4,3,5,0
2,kegr1ud501,57.0,2,1.0,3,8.0,4,3,1,0
2,kegr1ud501,57.0,4,4.0,4,6.0,3,4,5,1
2,kegr1ud501,58.0,2,2.0,4,5.0,4,3,1,0
2,kegr1ud501,58.0,3,4.0,2,6.0,1,2,5,1
2,kegr1ud501,59.0,1,2.0,2,5.0,1,2,1,1
2,kegr1ud501,59.0,3,3.0,1,4.0,1,2,5,1
2,kegr1ud501,60.0,2,2.0,4,5.0,3,4,1,1
2,kegr1ud501,60.0,3,3.0,1,5.0,1,2,5,1
2,kegr1ud501,61.0,1,2.0,2,7.0,1,2,1,1
2,kegr1ud501,61.0,4,4.0,4,4.0,3,4,5,1
2,kegr1ud501,62.0,3,3.0,1,9.0,1,2,5,1
2,kegr1ud501,62.0,1,1.0,1,5.0,2,1,1,0
2,kegr1ud501,63.0,1,2.0,2,7.0,2,1,1,0
2,kegr1ud501,63.0,3,3.0,1,6.0,1,2,5,1
2,kegr1ud501,64.0,4,3.0,3,4.0,4,3,5,0
2,kegr1ud501,64.0,2,2.0,4,5.0,4,3,1,0
2,kegr1ud501,65.0,4,3.0,3,5.0,4,3,5,0
2,kegr1ud501,65.0,2,1.0,3,7.0,4,3,1,0
2,kegr1ud501,66.0,2,1.0,3,1.0,3,4,1,1
2,kegr1ud501,66.0,3,3.0,1,3.0,2,1,5,0
2,kegr1ud501,67.0,1,2.0,2,9.0,1,2,1,1
2,kegr1ud501,67.0,4,4.0,4,1.0,4,3,5,0
2,kegr1ud501,68.0,3,3.0,1,2.0,2,1,5,0
2,kegr1ud501,68.0,1,2.0,2,9.0,2,1,1,0
2,kegr1ud501,69.0,3,3.0,1,5.0,1,2,5,1
2,kegr1ud501,69.0,2,2.0,4,9.0,4,3,1,0
2,kegr1ud501,70.0,2,2.0,4,9.0,4,3,1,0
2,kegr1ud501,70.0,4,4.0,4,4.0,4,3,5,0
2,kegr1ud501,71.0,2,2.0,4,7.0,3,4,1,1
2,kegr1ud501,71.0,4,4.0,4,4.0,4,3,5,0
2,kegr1ud501,72.0,4,4.0,4,5.0,3,4,5,1
2,kegr1ud501,72.0,1,2.0,2,8.0,1,2,1,1
2,kegr1ud501,73.0,4,3.0,3,1.0,3,4,5,1
2,kegr1ud501,73.0,2,2.0,4,9.0,4,3,1,0
2,kegr1ud501,74.0,1,1.0,1,8.0,2,1,1,0
2,kegr1ud501,74.0,3,3.0,1,2.0,1,2,5,1
2,kegr1ud501,75.0,4,4.0,4,4.0,3,4,5,1
2,kegr1ud501,75.0,1,2.0,2,9.0,1,2,1,1
2,kegr1ud501,76.0,2,2.0,4,5.0,3,4,1,1
2,kegr1ud501,76.0,3,3.0,1,1.0,1,2,5,1
2,kegr1ud501,77.0,4,4.0,4,5.0,3,4,5,1
2,kegr1ud501,77.0,1,2.0,2,7.0,1,2,1,1
2,kegr1ud501,78.0,2,2.0,4,9.0,3,4,1,1
2,kegr1ud501,78.0,3,4.0,2,9.0,1,2,5,1
2,kegr1ud501,79.0,2,2.0,4,9.0,3,4,1,1
2,kegr1ud501,79.0,3,4.0,2,9.0,2,1,5,0
2,kegr1ud501,80.0,3,3.0,1,1.0,1,2,5,1
2,kegr1ud501,80.0,2,1.0,3,2.0,4,3,1,0
2,kegr1ud501,81.0,1,1.0,1,3.0,2,1,1,0
2,kegr1ud501,81.0,3,4.0,2,9.0,1,2,5,1
2,kegr1ud501,82.0,2,2.0,4,3.0,4,3,1,0
2,kegr1ud501,82.0,3,4.0,2,7.0,2,1,5,0
2,kegr1ud501,83.0,1,2.0,2,4.0,1,2,1,1
